transaction_id,posting_date,document_date,amount,vendor_name,invoice_number,debit_account,credit_account,narration,is_manual_entry,gst_amount,gstin
TXN-000138,2025-08-27,2025-08-25,9107.9,VENDOR_0098,INV-2025-9196,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0098,False,1639.42,27ABCDE2180F1Z5
TXN-000139,2025-10-21,2025-10-21,28485.28,VENDOR_0147,INV-2025-5743,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0147,False,5127.35,27ABCDE7636F1Z5
TXN-000140,2025-04-11,2025-04-11,27085.1,VENDOR_0177,INV-2025-8155,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0177,False,4875.32,27ABCDE4986F1Z5
TXN-000141,2025-11-10,2025-11-08,7217.95,VENDOR_0102,INV-2025-4630,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0102,False,1299.23,27ABCDE3754F1Z5
TXN-000142,2025-05-10,2025-05-09,5035.96,VENDOR_0131,INV-2025-6752,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0131,False,906.47,27ABCDE4871F1Z5
TXN-000143,2025-05-23,2025-05-20,1984.83,VENDOR_0155,INV-2025-3902,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0155,False,357.27,27ABCDE8601F1Z5
TXN-000144,2026-01-14,2026-01-13,12975.0,VENDOR_0145,INV-2025-6179,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0145,False,2335.50,27ABCDE8205F1Z5
TXN-000145,2025-05-05,2025-05-05,4131.65,VENDOR_0071,INV-2025-6766,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0071,False,743.70,27ABCDE6085F1Z5
TXN-000146,2025-11-23,2025-11-20,4425.05,VENDOR_0074,INV-2025-9307,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0074,False,796.51,27ABCDE8581F1Z5
TXN-000147,2026-01-23,2026-01-20,8409.47,VENDOR_0011,INV-2025-6267,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0011,False,1513.70,27ABCDE9214F1Z5
TXN-000148,2025-06-17,2025-06-16,27306.28,VENDOR_0088,INV-2025-9266,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0088,False,4915.13,27ABCDE1641F1Z5
TXN-000149,2025-08-05,2025-08-02,5580.22,VENDOR_0094,INV-2025-7347,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0094,False,1004.44,27ABCDE6543F1Z5
TXN-000150,2026-03-14,2026-03-14,12785.37,VENDOR_0166,INV-2025-6401,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0166,False,2301.37,27ABCDE7333F1Z5
TXN-000151,2025-08-24,2025-08-22,1578.41,VENDOR_0170,INV-2025-2388,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0170,False,284.11,27ABCDE7171F1Z5
TXN-000152,2026-02-24,2026-02-22,38082.29,VENDOR_0190,INV-2025-7937,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0190,False,6854.81,27ABCDE1298F1Z5
TXN-000153,2025-10-03,2025-10-03,1220.11,VENDOR_0050,INV-2025-3538,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0050,False,219.62,27ABCDE5846F1Z5
TXN-000154,2025-05-22,2025-05-21,5086.76,VENDOR_0190,INV-2025-6517,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0190,False,915.62,27ABCDE7172F1Z5
TXN-000155,2025-06-18,2025-06-15,91364.42,VENDOR_0043,INV-2025-1715,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0043,False,16445.60,27ABCDE6968F1Z5
TXN-000156,2026-03-13,2026-03-12,12326.37,VENDOR_X17,INV-2025-9749,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_X17,False,2218.75,27ABCDE6070F1Z5
TXN-000157,2025-11-27,2025-11-25,13791.75,VENDOR_0174,INV-2025-8564,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0174,False,2482.52,27ABCDE7256F1Z5
TXN-000158,2025-12-14,2025-12-14,26261.35,VENDOR_0052,INV-2025-5096,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0052,False,4727.04,27ABCDE8873F1Z5
TXN-000159,2025-10-08,2025-10-07,5569.8,VENDOR_0133,INV-2025-2374,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0133,False,1002.56,27ABCDE5469F1Z5
TXN-000160,2025-11-17,2025-11-14,444.92,VENDOR_0057,INV-2025-1436,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0057,False,80.09,27ABCDE1872F1Z5
TXN-000161,2025-10-20,2025-10-18,4941.41,VENDOR_0021,INV-2025-1461,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0021,False,889.45,27ABCDE2623F1Z5
TXN-000162,2026-02-27,2026-02-24,3304.14,VENDOR_0010,INV-2025-3273,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0010,False,594.75,27ABCDE8349F1Z5
TXN-000163,2026-02-10,2026-02-08,234.03,VENDOR_0141,INV-2025-2821,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0141,False,42.13,27ABCDE4893F1Z5
TXN-000164,2025-09-02,2025-09-02,1768.33,VENDOR_0164,INV-2025-2029,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0164,False,318.30,27ABCDE9189F1Z5
TXN-000165,2026-01-31,2026-01-28,6012.91,VENDOR_0148,INV-2025-5772,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0148,False,1082.32,27ABCDE1025F1Z5
TXN-000166,2026-02-09,2026-02-07,2426.64,VENDOR_0048,INV-2025-9576,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0048,False,436.80,27ABCDE2108F1Z5
TXN-000167,2025-12-26,2025-12-23,7516.66,VENDOR_0130,INV-2025-7397,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0130,False,1353.00,27ABCDE1713F1Z5
TXN-000168,2026-02-20,2026-02-18,3389.43,VENDOR_0192,INV-2025-2106,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0192,False,610.10,27ABCDE4950F1Z5
TXN-000169,2026-03-03,2026-03-01,15607.66,VENDOR_0189,INV-2025-1726,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0189,False,2809.38,27ABCDE9945F1Z5
TXN-000170,2025-09-21,2025-09-20,10747.06,VENDOR_0200,INV-2025-8840,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0200,False,1934.47,27ABCDE3209F1Z5
TXN-000171,2025-05-03,2025-05-03,2834.91,VENDOR_0102,INV-2025-5150,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0102,False,510.28,27ABCDE4131F1Z5
TXN-000172,2025-08-25,2025-08-23,1282.42,VENDOR_0168,INV-2025-3039,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0168,False,230.84,27ABCDE8159F1Z5
TXN-000173,2025-10-22,2025-10-22,4838.91,VENDOR_0133,INV-2025-7955,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0133,False,871.00,27ABCDE8055F1Z5
TXN-000174,2026-02-03,2026-01-31,3062.24,VENDOR_0084,INV-2025-6021,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0084,False,551.20,27ABCDE7981F1Z5
TXN-000175,2025-06-25,2025-06-23,8977.2,VENDOR_0011,INV-2025-8126,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0011,False,1615.90,27ABCDE1939F1Z5
TXN-000176,2025-05-09,2025-05-08,8897.13,VENDOR_0132,INV-2025-1510,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0132,False,1601.48,27ABCDE8179F1Z5
TXN-000177,2025-04-18,2025-04-18,1795.19,VENDOR_0166,INV-2025-7272,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0166,False,323.13,27ABCDE3513F1Z5
TXN-000178,2026-03-14,2026-03-12,4171.84,VENDOR_0114,INV-2025-9674,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0114,False,750.93,27ABCDE7521F1Z5
TXN-000179,2025-09-08,2025-09-05,7407.95,VENDOR_0030,INV-2025-9176,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0030,False,1333.43,27ABCDE2929F1Z5
TXN-000180,2025-08-13,2025-08-12,33275.58,VENDOR_0055,INV-2025-9047,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0055,False,5989.60,27ABCDE3009F1Z5
TXN-000181,2025-06-09,2025-06-07,18500.28,VENDOR_0183,INV-2025-6236,Professional Fees,HDFC Current Account,Payment for professional fees to VENDOR_0183,False,3330.05,27ABCDE2063F1Z5
TXN-000182,2026-01-07,2026-01-06,10926.02,VENDOR_0041,INV-2025-6922,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0041,False,1966.68,27ABCDE2988F1Z5
TXN-000183,2025-07-12,2025-07-09,10804.78,VENDOR_0127,INV-2025-7044,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0127,False,1944.86,27ABCDE3126F1Z5
TXN-000184,2026-02-08,2026-02-08,2343.4,VENDOR_0123,INV-2025-7708,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0123,False,421.81,27ABCDE3053F1Z5
TXN-000185,2025-09-10,2025-09-09,8372.81,VENDOR_0175,INV-2025-3102,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0175,False,1507.11,27ABCDE3114F1Z5
TXN-000186,2025-11-08,2025-11-07,5139.62,VENDOR_0032,INV-2025-5982,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0032,False,925.13,27ABCDE3653F1Z5
TXN-000187,2025-09-13,2025-09-12,15607.33,VENDOR_0133,INV-2025-5105,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0133,False,2809.32,27ABCDE5496F1Z5
TXN-000188,2025-06-04,2025-06-03,9580.79,VENDOR_0024,INV-2025-3526,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0024,False,1724.54,27ABCDE6531F1Z5
TXN-000189,2026-01-14,2026-01-11,10495.91,VENDOR_0054,INV-2025-1496,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0054,False,1889.26,27ABCDE9938F1Z5
TXN-000190,2025-08-27,2025-08-24,7469.54,VENDOR_0063,INV-2025-5873,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0063,False,1344.52,27ABCDE2195F1Z5
TXN-000191,2026-03-19,2026-03-18,975.86,VENDOR_0124,INV-2025-6573,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0124,False,175.65,27ABCDE6121F1Z5
TXN-000192,2025-09-11,2025-09-09,2675.83,VENDOR_0082,INV-2025-3007,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0082,False,481.65,27ABCDE8366F1Z5
TXN-000193,2025-08-05,2025-08-02,2299.52,VENDOR_0132,INV-2025-6055,Professional Fees,Accounts Payable,Payment for professional fees to VENDOR_0132,False,413.91,27ABCDE1379F1Z5
TXN-000194,2025-05-17,2025-05-17,31361.08,VENDOR_0062,INV-2025-1797,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0062,False,5644.99,27ABCDE5609F1Z5
TXN-000195,2025-12-10,2025-12-10,17632.05,VENDOR_0173,INV-2025-9793,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0173,False,3173.77,27ABCDE2761F1Z5
TXN-000196,2025-11-07,2025-11-04,1764.17,VENDOR_0094,INV-2025-1741,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0094,False,317.55,27ABCDE1838F1Z5
TXN-000197,2026-01-17,2026-01-14,6000.68,VENDOR_0074,INV-2025-9261,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0074,False,1080.12,27ABCDE5582F1Z5
TXN-000198,2026-02-14,2026-02-12,7490.92,VENDOR_0025,INV-2025-6555,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0025,False,1348.37,27ABCDE3363F1Z5
TXN-000199,2025-07-11,2025-07-09,6990.94,VENDOR_0011,INV-2025-3245,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0011,False,1258.37,27ABCDE8761F1Z5
TXN-000200,2025-12-22,2025-12-21,3924.99,VENDOR_0132,INV-2025-6218,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0132,False,706.50,27ABCDE7438F1Z5
TXN-000201,2026-02-10,2026-02-07,9927.33,VENDOR_0087,INV-2025-5911,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0087,False,1786.92,27ABCDE1272F1Z5
TXN-000202,2025-10-06,2025-10-03,3326.97,VENDOR_0107,INV-2025-1436,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0107,False,598.85,27ABCDE5350F1Z5
TXN-000203,2026-03-02,2026-03-01,66294.5,VENDOR_0148,INV-2025-8871,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0148,False,11933.01,27ABCDE9589F1Z5
TXN-000204,2026-02-17,2026-02-17,37055.49,VENDOR_0098,INV-2025-1517,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0098,False,6669.99,27ABCDE4125F1Z5
TXN-000205,2025-04-10,2025-04-07,3988.47,VENDOR_0106,INV-2025-7723,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0106,False,717.92,27ABCDE2020F1Z5
TXN-000206,2026-03-28,2026-03-25,1919.95,VENDOR_0084,INV-2025-9609,Rent Expense,Accounts Payable,Payment for rent expense to VENDOR_0084,False,345.59,27ABCDE6140F1Z5
TXN-000207,2025-06-28,2025-06-27,4113.95,VENDOR_0140,INV-2025-8932,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0140,False,740.51,27ABCDE5038F1Z5
TXN-000208,2025-08-21,2025-08-19,5734.58,VENDOR_0077,INV-2025-9011,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0077,False,1032.22,27ABCDE8861F1Z5
TXN-000209,2025-09-26,2025-09-23,32881.71,VENDOR_0185,INV-2025-2996,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0185,False,5918.71,27ABCDE7464F1Z5
TXN-000210,2025-09-24,2025-09-22,2682.33,VENDOR_0183,INV-2025-8247,Vendor Advances,SBI Corporate Account,Payment for vendor advances to VENDOR_0183,False,482.82,27ABCDE8849F1Z5
TXN-000211,2025-07-19,2025-07-19,1300.86,VENDOR_0144,INV-2025-3249,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0144,False,234.15,27ABCDE4920F1Z5
TXN-000212,2025-08-03,2025-08-03,2353.97,VENDOR_0026,INV-2025-8739,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0026,False,423.71,27ABCDE3252F1Z5
TXN-000213,2025-04-03,2025-04-01,646.33,VENDOR_0122,INV-2025-5706,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0122,False,116.34,27ABCDE5676F1Z5
TXN-000214,2026-02-25,2026-02-22,7393.49,VENDOR_0190,INV-2025-3868,Rent Expense,HDFC Current Account,Payment for rent expense to VENDOR_0190,False,1330.83,27ABCDE3880F1Z5
TXN-000215,2025-04-19,2025-04-19,26831.24,VENDOR_0127,INV-2025-1613,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0127,False,4829.62,27ABCDE5888F1Z5
TXN-000216,2026-01-16,2026-01-13,94605.14,VENDOR_0086,INV-2025-9901,Operating Expenses,Accounts Payable,Payment for operating expenses to VENDOR_0086,False,17028.93,27ABCDE3198F1Z5
TXN-000217,2025-12-15,2025-12-13,4529.84,VENDOR_0029,INV-2025-8518,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0029,False,815.37,27ABCDE4050F1Z5
TXN-000218,2025-04-08,2025-04-05,50416.78,VENDOR_0146,INV-2025-3875,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0146,False,9075.02,27ABCDE8007F1Z5
TXN-000219,2025-12-20,2025-12-18,2721.08,VENDOR_0025,INV-2025-8822,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0025,False,489.79,27ABCDE5064F1Z5
TXN-000220,2025-04-04,2025-04-04,2580.73,VENDOR_0193,INV-2025-5947,Operating Expenses,SBI Corporate Account,Payment for operating expenses to VENDOR_0193,False,464.53,27ABCDE5285F1Z5
TXN-000221,2026-03-01,2026-02-28,3365.75,VENDOR_0171,INV-2025-6026,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0171,False,605.84,27ABCDE7642F1Z5
TXN-000222,2026-03-18,2026-03-16,5164.03,VENDOR_0181,INV-2025-5833,Operating Expenses,HDFC Current Account,Payment for operating expenses to VENDOR_0181,False,929.53,27ABCDE4618F1Z5
TXN-000223,2025-07-22,2025-07-19,29861.96,VENDOR_0117,INV-2025-7813,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0117,False,5375.15,27ABCDE9806F1Z5
TXN-000224,2026-03-07,2026-03-04,82020.04,VENDOR_0175,INV-2025-9609,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0175,False,14763.61,27ABCDE9653F1Z5
TXN-000225,2026-03-27,2026-03-26,157.86,VENDOR_0029,INV-2025-9792,Vendor Advances,ICICI Bank Account,Payment for vendor advances to VENDOR_0029,False,28.41,27ABCDE3695F1Z5
TXN-000226,2025-09-15,2025-09-12,18168.31,VENDOR_0175,INV-2025-2489,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0175,False,3270.30,27ABCDE1911F1Z5
TXN-000227,2025-11-19,2025-11-19,1344.61,VENDOR_0145,INV-2025-6049,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0145,False,242.03,27ABCDE7487F1Z5
TXN-000228,2025-08-09,2025-08-07,63757.04,VENDOR_0149,INV-2025-7941,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0149,False,11476.27,27ABCDE2044F1Z5
TXN-000229,2026-01-03,2025-12-31,962.23,VENDOR_0197,INV-2025-7135,Raw Material Purchases,Accounts Payable,Payment for raw material purchases to VENDOR_0197,False,173.20,27ABCDE8348F1Z5
TXN-000230,2025-10-11,2025-10-11,2193.19,VENDOR_0170,INV-2025-6697,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0170,False,394.77,27ABCDE3924F1Z5
TXN-000231,2026-01-01,2025-12-29,3818.91,VENDOR_0058,INV-2025-5888,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0058,False,687.40,27ABCDE9920F1Z5
TXN-000232,2025-11-04,2025-11-02,7130.72,VENDOR_0064,INV-2025-3541,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0064,False,1283.53,27ABCDE4088F1Z5
TXN-000233,2025-05-28,2025-05-28,200873.52,VENDOR_0005,INV-2025-2102,Raw Material Purchases,ICICI Bank Account,Payment for raw material purchases to VENDOR_0005,False,36157.23,27ABCDE1550F1Z5
TXN-000234,2025-11-15,2025-11-12,9686.06,VENDOR_0013,INV-2025-7590,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0013,False,1743.49,27ABCDE4839F1Z5
TXN-000235,2026-01-02,2026-01-01,780.1,VENDOR_0075,INV-2025-6253,Raw Material Purchases,SBI Corporate Account,Payment for raw material purchases to VENDOR_0075,False,140.42,27ABCDE5944F1Z5
TXN-000236,2025-06-13,2025-06-10,3844.9,VENDOR_0143,INV-2025-7999,Capital Expenditure,ICICI Bank Account,Payment for capital expenditure to VENDOR_0143,False,692.08,27ABCDE1768F1Z5
TXN-000237,2025-09-24,2025-09-21,11656.72,VENDOR_0107,INV-2025-5913,Professional Fees,ICICI Bank Account,Payment for professional fees to VENDOR_0107,False,2098.21,27ABCDE4012F1Z5
TXN-000238,2026-01-01,2026-01-01,3422.6,VENDOR_0077,INV-2025-8586,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0077,False,616.07,27ABCDE7761F1Z5
TXN-000239,2025-10-31,2025-10-31,5631.86,VENDOR_0063,INV-2025-6411,Operating Expenses,ICICI Bank Account,Payment for operating expenses to VENDOR_0063,False,1013.73,27ABCDE8369F1Z5
TXN-000240,2025-10-07,2025-10-06,2056.95,VENDOR_0173,INV-2025-2192,Capital Expenditure,HDFC Current Account,Payment for capital expenditure to VENDOR_0173,False,370.25,27ABCDE4555F1Z5
TXN-000241,2025-12-02,2025-12-01,2362.63,VENDOR_0190,INV-2025-4974,Vendor Advances,Accounts Payable,Payment for vendor advances to VENDOR_0190,False,425.27,27ABCDE7498F1Z5
TXN-000242,2025-08-01,2025-07-30,7923.51,VENDOR_0098,INV-2025-6053,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0098,False,1426.23,27ABCDE6892F1Z5
TXN-000243,2025-12-19,2025-12-17,21499.75,VENDOR_0185,INV-2025-4328,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0185,False,3869.96,27ABCDE6126F1Z5
TXN-000244,2025-10-29,2025-10-28,6398.63,VENDOR_0185,INV-2025-3497,Professional Fees,SBI Corporate Account,Payment for professional fees to VENDOR_0185,False,1151.75,27ABCDE6404F1Z5
TXN-000245,2025-07-27,2025-07-24,1113.81,VENDOR_0128,INV-2025-5216,Capital Expenditure,SBI Corporate Account,Payment for capital expenditure to VENDOR_0128,False,200.49,27ABCDE9037F1Z5
TXN-000246,2025-11-22,2025-11-22,430.79,VENDOR_0126,INV-2025-9584,Raw Material Purchases,HDFC Current Account,Payment for raw material purchases to VENDOR_0126,False,77.54,27ABCDE2217F1Z5
TXN-000247,2026-03-09,2026-03-08,651.46,VENDOR_0018,INV-2025-1149,Rent Expense,ICICI Bank Account,Payment for rent expense to VENDOR_0018,False,117.26,27ABCDE9285F1Z5
TXN-000248,2025-11-20,2025-11-20,2482.35,VENDOR_0171,INV-2025-8993,Capital Expenditure,Accounts Payable,Payment for capital expenditure to VENDOR_0171,False,446.82,27ABCDE1108F1Z5
TXN-000249,2025-12-29,2025-12-27,5473.04,VENDOR_0136,INV-2025-9777,Rent Expense,SBI Corporate Account,Payment for rent expense to VENDOR_0136,False,985.15,27ABCDE1280F1Z5
TXN-000250,2025-12-14,2025-12-13,35515.81,VENDOR_0046,INV-2025-9591,Vendor Advances,HDFC Current Account,Payment for vendor advances to VENDOR_0046,False,6392.85,27ABCDE4948F1Z5
